_id,subject,difficulty,difficultyScore,questionText,optionA,optionB,optionC,optionD,correctAnswer,explanation,graph,tags,metadata.generatedBy,metadata.generatedAt,metadata.timesUsed,metadata.averageAccuracy,metadata.averageTimeSpent,createdAt,updatedAt
batch06-reading-068,reading,hard,8,"""Two newspaper articles describe the same town meeting: one highlights the orderly discussion, the other emphasizes voices lost in the crowd."" What does this reveal?",Reporters emphasize different aspects of events.,The meeting never happened.,Both articles oppose discussion.,The articles were copied.,A,Different focuses show perspective.,,reading|synthesis|multiple sources,manual,2025-01-01T00:00:00.000Z,0,0,0,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z
batch06-reading-069,reading,medium,6,"""Although this year's butterfly count dropped, the naturalist noted that heavy rains kept many species in shelter."" Which interpretation aligns with the passage?",Lower counts may stem from weather conditions.,Butterflies left the region permanently.,Rain guarantees better counts.,Naturalists stopped counting.,A,She warns about observation limits.,,reading|information and ideas|evaluating evidence,manual,2025-01-01T00:00:00.000Z,0,0,0,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z
batch06-reading-070,reading,medium,6,"""The playwright explains that weaving a humorous subplot into the drama prevents audiences from emotional overload."" What does the playwright reveal?",The subplot balances the serious storyline.,The play is purely comedic.,The subplot replaces the main plot.,Audiences dislike drama.,A,It balances emotional tone.,,reading|information and ideas|author intent,manual,2025-01-01T00:00:00.000Z,0,0,0,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z
batch06-reading-071,reading,medium,6,"""Publishing soil-testing protocols enabled teams in three countries to replicate carbon-sequestration measurements."" What does this support?",Sharing methods improves reproducibility.,Protocols should stay secret.,Soil cannot be studied.,Replication harms science.,A,Shared methods enable replication.,,reading|information and ideas|scientific reasoning,manual,2025-01-01T00:00:00.000Z,0,0,0,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z
batch06-reading-072,reading,hard,8,"""In his memoir, the test pilot recounts the celebrated flight as a cautionary tale: the crew ignored a minor warning light minutes before takeoff."" What is the memoir's warning?",Success can mask overlooked risks.,Warning lights are useless.,Flights should never proceed.,Pilots should not write memoirs.,A,He highlights danger in ignoring warnings.,,reading|information and ideas|theme,manual,2025-01-01T00:00:00.000Z,0,0,0,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z
batch06-reading-073,reading,easy,4,"""Ravi noted ""Hive Twelve slow—check for disease Monday"" in his beekeeping journal."" What is Ravi planning?",A disease inspection next week.,Moving the hive immediately.,Harvesting honey that day.,Selling the hive.,A,His note schedules an inspection.,,reading|information and ideas|textual evidence,manual,2025-01-01T00:00:00.000Z,0,0,0,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z
batch06-reading-074,reading,medium,6,"""Charting volunteer hours against trees planted showed morning crews planted nearly twice as many saplings as afternoon crews."" What conclusion follows?",Morning productivity exceeds afternoon productivity.,Afternoon crews should be eliminated.,Tree counts were inaccurate.,Volunteers dislike afternoons.,A,Morning crews planted more trees.,,reading|data interpretation|information and ideas,manual,2025-01-01T00:00:00.000Z,0,0,0,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z
batch06-reading-075,reading,medium,6,"""Two editorials debate a bike-lane expansion: one supports connecting neighborhoods, the other urges spending on road repairs first."" What is the key difference?",They prioritize different infrastructure goals.,Both oppose bike lanes.,They discuss unrelated issues.,They copy the same argument.,A,"One supports expansion, the other shifts priorities.",,reading|synthesis|argument comparison,manual,2025-01-01T00:00:00.000Z,0,0,0,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z
batch06-reading-076,reading,medium,6,"""Archaeologists matched stone tools to quarries over 200 miles away using mineral signatures."" What does this evidence suggest?",The tools were transported over long distances.,The tools were fake.,Quarries were on-site.,Mineral testing failed.,A,Shared minerals imply importation.,,reading|information and ideas|inference,manual,2025-01-01T00:00:00.000Z,0,0,0,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z
batch06-reading-077,reading,medium,6,"""After librarians created a science-fiction shelf with reading guides, checkouts of translated novels tripled."" What conclusion is supported?",Curation boosted checkouts.,Curation reduced interest.,Translations were removed.,Checkouts stayed flat.,A,Checkouts increased after curation.,,reading|information and ideas|cause and effect,manual,2025-01-01T00:00:00.000Z,0,0,0,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z
batch06-reading-078,reading,medium,6,"""Persistent barely captures her approach,"" the advisor smiled, recalling how Yuki revised her proposal daily until approval arrived."" What does ""persistent"" mean here?",Determined,Forgetful,Passive,Uncertain,A,Her repeated effort shows determination.,,reading|craft and structure|vocabulary,manual,2025-01-01T00:00:00.000Z,0,0,0,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z
batch06-reading-079,reading,medium,6,"""Investors asked whether recycled-steel supply chains could survive shipping delays before funding the bridge project."" What concern do investors raise?",Supply chain reliability for recycled steel.,The number of workers.,The location of offices.,Color options for bridges.,A,They question supply stability.,,reading|information and ideas|supporting details,manual,2025-01-01T00:00:00.000Z,0,0,0,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z
batch06-reading-080,reading,hard,8,"""The hearing transcript alternates between a mayor's green-energy proposal and the council's skeptical questions."" What does the structure emphasize?",Tension between the speaker and council.,Complete agreement.,A fictional story.,Budget totals.,A,Alternating proposal and questions shows tension.,,reading|craft and structure|text structure,manual,2025-01-01T00:00:00.000Z,0,0,0,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z
batch06-reading-081,reading,medium,6,"""The bar chart shows renewable energy share by zone: North 28%, South 35%, East 42%, West 31%."" Which zone relies most on renewables?",North,South,East,West,C,"East has 42%, the highest.",,reading|data interpretation|information and ideas,manual,2025-01-01T00:00:00.000Z,0,0,0,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z
batch06-reading-082,reading,easy,4,"""Aunt Mei wrote ""Dear future engineer"" on every birthday card, even when we sent photos from the beach."" What does the greeting suggest?",She playfully encouraged career dreams.,She believed we were engineers already.,She refused to learn our names.,She disliked cards.,A,The greeting is affectionate encouragement.,,reading|craft and structure|tone,manual,2025-01-01T00:00:00.000Z,0,0,0,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z
batch06-reading-083,reading,medium,6,"""Residents argue that replacing concrete with permeable pavers will reduce flooding by allowing water to seep through."" Which claim is made?",Permeable surfaces help reduce flooding.,Pavers cause flooding.,Flooding is unrelated to surface material.,Residents oppose drainage.,A,They assert permeability reduces flooding.,,reading|information and ideas|claims,manual,2025-01-01T00:00:00.000Z,0,0,0,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z
batch06-reading-084,reading,medium,6,"""Two advisors disagree: one urges students to focus early, the other champions exploring multiple fields first."" What does this show?",Advisors can value different educational approaches.,Advisors refuse to help.,All students must focus.,Exploring fields is forbidden.,A,They prioritize different strategies.,,reading|synthesis|multiple viewpoints,manual,2025-01-01T00:00:00.000Z,0,0,0,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z
batch06-reading-085,reading,medium,6,"""A climate article pairs satellite temperature maps with interviews from farmers now irrigating twice as often."" What is the likely goal?",To connect data with personal experience.,To advertise satellites.,To dismiss farmers' concerns.,To sell irrigation equipment.,A,It ties data to personal stories.,,reading|information and ideas|integration of sources,manual,2025-01-01T00:00:00.000Z,0,0,0,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z
batch06-writing-086,writing,easy,4,The research assistants prepares each sample before analysis. Which change corrects the sentence?,Prepares → prepare,Research → researches,Each → every,Before → after,A,"Plural subject ""assistants"" requires ""prepare.""",,writing|standard english conventions|subject-verb agreement,manual,2025-01-01T00:00:00.000Z,0,0,0,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z
batch06-writing-087,writing,easy,4,Participants must wear safety glasses while operating the 3D printer. Choose the correct revision.,safety glasses,safety-glass,safely glasses,safety glass,A,No hyphen needed for this noun phrase.,,writing|standard english conventions|hyphenation,manual,2025-01-01T00:00:00.000Z,0,0,0,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z
batch06-writing-088,writing,medium,6,"Because the team completed the survey early, therefore the results were analyzed ahead of schedule. Which revision is best?","Because the team completed the survey early, the results were analyzed ahead of schedule.","Because the team completed the survey early, therefore the results were analyzed.","Because the team completed the survey early, so the results were analyzed.","Because the team completed the survey early, consequently the results were analyzed.",A,Remove redundant transitions.,,writing|standard english conventions|sentence structure,manual,2025-01-01T00:00:00.000Z,0,0,0,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z
batch06-writing-089,writing,medium,6,"The report analyzes budget data, compares department spending, and proposing cost-saving measures. Which option fixes the parallel structure?","analyzes budget data, compares spending, and proposes measures","analyze budget data, compares spending, and proposing measures","analyzes budget data, compared spending, and proposes measures","analyzing budget data, compares spending, and proposes measures",A,All verbs should share the same tense.,,writing|standard english conventions|parallelism,manual,2025-01-01T00:00:00.000Z,0,0,0,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z
batch06-writing-090,writing,medium,6,"The committee reviewed the proposal, they also toured the demonstration site. How should the clauses be combined?","..., and they also toured ...","..., they toured ...","..., also touring ...","..., therefore they toured ...",A,Use a conjunction to avoid a comma splice.,,writing|standard english conventions|run-on corrections,manual,2025-01-01T00:00:00.000Z,0,0,0,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z
batch06-writing-091,writing,medium,6,Maria not only designed the website but also creating the mobile app. Select the correct revision.,designed ... created,designs ... creating,designed ... creating,designing ... created,A,Both verbs should be past tense.,,writing|standard english conventions|parallelism,manual,2025-01-01T00:00:00.000Z,0,0,0,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z
batch06-writing-092,writing,medium,6,"City Council approved the plan after residents testified, this outcome pleased many advocates. Which punctuation fixes the error?",Replace the comma with a semicolon.,Add another comma.,Replace the comma with a colon.,"Delete ""after.""",A,Use a semicolon between independent clauses.,,writing|standard english conventions|punctuation,manual,2025-01-01T00:00:00.000Z,0,0,0,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z
batch06-writing-093,writing,easy,4,The new software is more efficient then the previous version. Choose the correct word.,then,than,there,their,B,"""Than"" indicates comparison.",,writing|standard english conventions|word choice,manual,2025-01-01T00:00:00.000Z,0,0,0,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z
batch06-writing-094,writing,medium,6,"The coordinator sends weekly updates; including deadlines, workshops, and office hours. Which revision is correct?","..., including deadlines...",...; including deadlines...,"..., including; deadlines...","..., and including deadlines...",A,"Use a comma before ""including.""",,writing|standard english conventions|punctuation,manual,2025-01-01T00:00:00.000Z,0,0,0,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z
batch06-writing-095,writing,medium,6,Neither the guidelines nor the policy manual mention remote work options. Which change is needed?,mention → mentions,neither → either,guidelines → guideline,options → option,A,Verb agrees with the nearer plural subject.,,writing|standard english conventions|subject-verb agreement,manual,2025-01-01T00:00:00.000Z,0,0,0,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z
batch06-writing-096,writing,medium,6,"The selection committee values applicants who demonstrate skills, show preparation, and outline goals. Why is this sentence correct?",All verbs share the same form.,It lacks a subject.,It contains a fragment.,It misplaces modifiers.,A,Parallel verbs create clarity.,,writing|standard english conventions|parallelism,manual,2025-01-01T00:00:00.000Z,0,0,0,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z
batch06-writing-097,writing,medium,6,The organization tracks volunteer hours because it's database stores all records. Choose the correct word.,it's,its,their,there,B,"Use the possessive ""its.""",,writing|standard english conventions|apostrophes,manual,2025-01-01T00:00:00.000Z,0,0,0,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z
batch06-writing-098,writing,medium,6,There's five different prototypes awaiting review. Which revision is correct?,There's five...,There are five...,Their five...,They're five...,B,"Plural subject needs ""are.""",,writing|standard english conventions|subject-verb agreement,manual,2025-01-01T00:00:00.000Z,0,0,0,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z
batch06-writing-099,writing,medium,6,A report summarizes survey data on study spaces. Which sentence best introduces the chart showing 62% prefer quiet zones?,Table 3 shows that nearly two-thirds of respondents favor quiet zones over collaborative spaces.,Table 3 lists furniture colors.,Table 3 explains why students dislike spaces.,Table 3 contains unrelated data.,A,It references the statistic and its meaning.,"{""type"":""bar"",""data"":[{""space"":""Quiet Zone"",""percent"":62},{""space"":""Collaborative"",""percent"":28},{""space"":""Mixed"",""percent"":8},{""space"":""Other"",""percent"":2}],""config"":{""title"":""Preferred Study Spaces"",""xLabel"":""Space Type"",""yLabel"":""Percent"",""dataKeys"":[""percent""],""showGrid"":true}}",writing|expression of ideas|using data,manual,2025-01-01T00:00:00.000Z,0,0,0,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z
batch06-writing-100,writing,medium,6,"Because the network was updated carefully, the technicians expected stable performance, but the system still crashed. Why is the sentence effective?",It contrasts expectation and outcome within one sentence.,It contains a fragment.,It repeats the same clause twice.,It lacks a subject.,A,It balances dependent and independent clauses.,,writing|standard english conventions|sentence structure,manual,2025-01-01T00:00:00.000Z,0,0,0,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z
batch06-writing-101,writing,medium,6,The curator greeted the donors and guided them through the new interactive exhibit. What does this sentence demonstrate?,Correct pronoun use and parallel verbs.,A run-on error.,Incorrect tense.,A fragment.,A,"""Them"" correctly serves as object.",,writing|standard english conventions|pronouns,manual,2025-01-01T00:00:00.000Z,0,0,0,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z
batch06-writing-102,writing,hard,8,The pilot study tracked thirty participants for eight months; their improvements—measured by fitness scores—was presented to the board. Which revision fixes the error?,was → were,for → in,tracked → tracking,board → boards,A,"Subject ""improvements"" is plural.",,writing|standard english conventions|subject-verb agreement,manual,2025-01-01T00:00:00.000Z,0,0,0,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z
batch06-writing-103,writing,medium,6,"While the first method costs more, it captures data that would otherwise be lost. What does the sentence accomplish?",It links cost and data benefit.,It introduces an unrelated anecdote.,It contradicts itself.,It forms a fragment.,A,It provides a logical transition.,,writing|expression of ideas|transitions,manual,2025-01-01T00:00:00.000Z,0,0,0,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z
batch06-writing-104,writing,medium,6,"Damaged by the storm, the trail bridge required immediate repairs from the maintenance crew. What makes this revision effective?",It clarifies that the bridge—not the crew—was damaged.,It creates a fragment.,It removes all verbs.,It adds ambiguity.,A,Dangling modifier resolved.,,writing|standard english conventions|modifiers,manual,2025-01-01T00:00:00.000Z,0,0,0,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z
batch06-writing-105,writing,medium,6,An email invites volunteers to restore wetlands. Which sentence best blends motivation with logistics?,Bring waders and meet at the north marsh at 8:00 a.m.; together we can plant native grasses before the next high tide.,The wetlands exist.,Please read about wetlands on your own.,Water is everywhere.,A,It encourages participation and specifies time/place.,,writing|expression of ideas|purpose,manual,2025-01-01T00:00:00.000Z,0,0,0,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z
batch06-writing-106,writing,medium,6,"The best time to prune fruit trees is in late winter, when sap flow is minimal. Why is this sentence correct?","Singular subject ""time"" pairs with ""is.""",It lacks a verb.,It repeats the same idea twice.,It misuses commas.,A,Subject-verb agreement is correct.,,writing|standard english conventions|subject-verb agreement,manual,2025-01-01T00:00:00.000Z,0,0,0,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z
batch06-writing-107,writing,hard,8,The review board—which meets quarterly and publishes summaries—have voted unanimously to continue the program. Which change is needed?,have → has,meets → meet,publishes → publish,continue → continues,A,Collective noun takes singular verb.,,writing|standard english conventions|collective nouns,manual,2025-01-01T00:00:00.000Z,0,0,0,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z
batch06-writing-108,writing,medium,6,"The coding club hosted a workshop, the event taught students how to debug programs. How should this be revised?","..., and the event taught ...","..., teaching the event ...","..., the event which ...","..., event teaching ...",A,Add a conjunction to fix the comma splice.,,writing|standard english conventions|run-on corrections,manual,2025-01-01T00:00:00.000Z,0,0,0,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z
batch06-writing-109,writing,medium,6,A grant proposal wraps up after describing program impacts. Which sentence provides a compelling conclusion?,"By funding this proposal, reviewers will help 160 students access paid internships across the region.",The cafeteria closes at 2 p.m.,Some students bike to campus.,Attachments are printed on white paper.,A,It reinforces impact and ties to funding.,,writing|expression of ideas|conclusions,manual,2025-01-01T00:00:00.000Z,0,0,0,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z
batch06-writing-110,writing,hard,8,The analyst argues that the policy will reduce costs; citing data from similar programs. Which revision fixes the punctuation?,"..., citing data ...",...; citing data ...,...: citing data ...,"..., and citing data ...",A,Attach participial phrase with a comma.,,writing|standard english conventions|punctuation,manual,2025-01-01T00:00:00.000Z,0,0,0,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z
batch06-writing-111,writing,medium,6,Neither the proposal nor the updated guidelines mention hybrid work arrangements. Why is this correct?,Verb agrees with nearer plural subject.,It lacks a verb.,It is a fragment.,It repeats a word.,A,"""Mention"" matches plural ""guidelines.""",,writing|standard english conventions|subject-verb agreement,manual,2025-01-01T00:00:00.000Z,0,0,0,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z
batch06-writing-112,writing,medium,6,"Table 6 compares fall enrollment to spring enrollment, illustrating when additional advisors must be scheduled. What does this sentence accomplish?",It interprets the table for readers.,It adds unrelated anecdotes.,It argues against advisors.,It forms a fragment.,A,It connects data to a staffing decision.,,writing|expression of ideas|using data,manual,2025-01-01T00:00:00.000Z,0,0,0,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z
batch06-writing-113,writing,hard,8,The board not only requested annual reports but also insisting on quarterly meetings. Which revision fixes the error?,requested ... but also insisted,requesting ... but also insisted,requested ... but also insisting,requests ... but also insisted,A,Maintain parallel past tense verbs.,,writing|standard english conventions|parallelism,manual,2025-01-01T00:00:00.000Z,0,0,0,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z
batch06-writing-114,writing,medium,6,"The checklist requires that every component be inspected, tested, and calibration documented. What makes this revision effective?",All items share the same passive structure.,It creates a fragment.,It removes verbs.,It misplaces modifiers.,A,Parallel passive verbs provide clarity.,,writing|standard english conventions|parallelism,manual,2025-01-01T00:00:00.000Z,0,0,0,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z
batch06-writing-115,writing,medium,6,"After satellite images confirmed erosion, the engineers installed barriers; this decision reduced soil loss by 42 percent. What does this sentence illustrate?",A cause-and-effect relationship supported by data.,A fragment.,An unrelated comment.,A tense shift.,A,Shows evidence leading to action.,,writing|expression of ideas|supporting evidence,manual,2025-01-01T00:00:00.000Z,0,0,0,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z
batch06-writing-116,writing,medium,6,"The presentation highlights student testimonials, a map of partner sites, and enrollment statistics. Which change is needed?",No change; list items are parallel.,Replace testimonials with testimonial.,Add a verb after map.,Remove statistics.,A,All items are nouns.,,writing|standard english conventions|parallelism,manual,2025-01-01T00:00:00.000Z,0,0,0,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z
batch06-writing-117,writing,medium,6,"Chart 5 shows peak usage in August, so the summary recommends expanding weekend staff. Why is this effective?",It explains how the chart informs actions.,It repeats the chart's title.,It contradicts the data.,It omits key numbers.,A,Connects evidence to recommendation.,,writing|expression of ideas|using data,manual,2025-01-01T00:00:00.000Z,0,0,0,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z
batch06-writing-118,writing,medium,6,"Because participants had already submitted the forms, the coordinator thanked them for their responses. Why is this revision preferred?",It removes contradictory transitions.,It creates a fragment.,"It repeats ""forms.""",It misuses commas.,A,No conflicting conjunctions remain.,,writing|standard english conventions|sentence structure,manual,2025-01-01T00:00:00.000Z,0,0,0,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z
batch06-writing-119,writing,medium,6,"The proposal describes pilot sites, compares feedback, and explains how those results guide next steps. What does the sentence demonstrate?",Parallel verbs and logical sequence.,A fragment.,A comma splice.,Ambiguous pronouns.,A,All verbs align.,,writing|expression of ideas|organization,manual,2025-01-01T00:00:00.000Z,0,0,0,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z
batch06-writing-120,writing,medium,6,A commencement speech urges graduates to innovate. Which sentence supports that theme?,"You will design, test, and refine solutions as you build better systems.",Please return your textbooks.,Graduation caps are blue.,The auditorium seats are limited.,A,It mirrors the speech's message.,,writing|expression of ideas|purpose,manual,2025-01-01T00:00:00.000Z,0,0,0,2025-01-01T00:00:00.000Z,2025-01-01T00:00:00.000Z